Time,Set Temperature,Measured Temperature,On Time
562580,0,80,0.0
562605,0,80,0.0
562629,0,81,0.0
562655,0,80,0.0
562679,0,80,0.0
562704,0,80,0.0
562729,0,81,0.0
562754,0,81,0.0
562780,0,80,0.0
562804,0,80,0.0
562829,0,81,0.0
562854,0,80,0.0
562879,0,81,0.0
562904,0,80,0.0
562929,0,80,0.0
562954,0,81,0.0
562979,0,80,0.0
563004,0,81,0.0
563028,0,80,0.0
563054,0,81,0.0
563079,0,80,0.0
563103,0,80,0.0
563129,0,81,0.0
563153,0,80,0.0
563179,0,81,0.0
563204,0,80,0.0
563228,0,81,0.0
563254,0,81,0.0
563278,0,81,0.0
563303,0,81,0.0
563329,0,81,0.0
563353,0,80,0.0
563379,0,80,0.0
563403,0,80,0.0
563428,0,80,0.0
563453,0,80,0.0
563478,0,80,0.0
563503,0,80,0.0
563528,0,80,0.0
563553,0,80,0.0
563578,0,80,0.0
563603,0,80,0.0
563628,0,80,0.0
563653,0,80,0.0
563678,0,80,0.0
563702,0,80,0.0
563728,0,80,0.0
563752,0,80,0.0
563778,0,80,0.0
563803,0,80,0.0
563827,0,80,0.0
563853,0,80,0.0
563877,0,80,0.0
563902,0,80,0.0
563928,0,80,0.0
563952,0,80,0.0
563978,0,80,0.0
564002,0,80,0.0
564027,0,80,0.0
564052,0,80,0.0
564077,0,80,0.0
564102,0,80,0.0
564127,0,80,0.0
564152,0,80,0.0
564177,0,80,0.0
564202,0,80,0.0
564227,0,80,0.0
564252,0,80,0.0
564277,0,80,0.0
564301,0,80,0.0
564327,0,80,0.0
564352,0,80,0.0
564377,0,80,0.0
564402,0,80,0.0
564426,0,80,0.0
564452,0,80,0.0
564476,0,80,0.0
564501,0,80,0.0
564527,0,80,0.0
564551,0,80,0.0
564577,0,80,0.0
564601,0,80,0.0
564626,0,80,0.0
564652,0,80,0.0
564676,0,80,0.0
564701,0,80,0.0
564726,0,80,0.0
564751,0,80,0.0
564776,0,80,0.0
564801,0,80,0.0
564826,0,80,0.0
564851,0,80,0.0
564876,0,80,0.0
564900,0,80,0.0
564926,0,80,0.0
564951,0,80,0.0
564976,0,80,0.0
565001,0,80,0.0
565025,0,80,0.0
565051,0,80,0.0
565075,0,80,0.0
565100,0,80,0.0
565126,0,80,0.0
565150,0,80,0.0
565176,0,80,0.0
565200,0,80,0.0
565225,0,80,0.0
565251,0,80,0.0
565275,0,80,0.0
565300,0,80,0.0
565325,0,80,0.0
565350,0,80,0.0
565376,0,80,0.0
565400,0,80,0.0
565425,0,80,0.0
565450,0,80,0.0
565475,0,80,0.0
565499,0,80,0.0
565525,0,80,0.0
565550,0,80,0.0
565575,0,80,0.0
565600,0,80,0.0
565624,0,79,0.0
565650,0,80,0.0
565675,0,79,0.0
565699,0,79,0.0
565725,0,80,0.0
565749,0,80,0.0
565775,0,80,0.0
565799,0,80,0.0
565824,0,79,0.0
565850,0,79,0.0
565874,0,80,0.0
565899,0,79,0.0
565924,0,79,0.0
565949,0,80,0.0
565975,0,79,0.0
565999,0,79,0.0
566024,0,79,0.0
566049,0,79,0.0
566074,0,79,0.0
566098,0,79,0.0
566124,0,79,0.0
566149,0,79,0.0
566174,0,79,0.0
566199,0,79,0.0
566223,0,79,0.0
566249,0,79,0.0
566274,0,79,0.0
566298,0,79,0.0
566324,0,79,0.0
566348,0,79,0.0
566374,0,79,0.0
566398,0,79,0.0
566423,0,79,0.0
566449,0,79,0.0
566473,0,79,0.0
566498,0,79,0.0
566523,0,79,0.0
566548,0,79,0.0
566574,0,79,0.0
566598,0,79,0.0
566623,0,79,0.0
566648,0,79,0.0
566673,0,79,0.0
566697,0,79,0.0
566723,0,79,0.0
566748,0,79,0.0
566773,0,79,0.0
566798,0,79,0.0
566822,0,79,0.0
566848,0,79,0.0
566873,0,79,0.0
566897,0,79,0.0
566923,0,79,0.0
566947,0,79,0.0
566973,0,79,0.0
566998,0,79,0.0
567022,0,79,0.0
567048,0,79,0.0
567072,0,79,0.0
567097,0,79,0.0
567122,0,79,0.0
567147,0,79,0.0
567173,0,78,0.0
567197,0,79,0.0
567222,0,79,0.0
567247,0,79,0.0
567272,0,79,0.0
567297,0,79,0.0
567322,0,79,0.0
567347,0,79,0.0
567372,0,79,0.0
567397,0,78,0.0
567421,0,79,0.0
567447,0,79,0.0
567472,0,79,0.0
567496,0,79,0.0
567522,0,79,0.0
567546,0,79,0.0
567572,0,78,0.0
567597,0,78,0.0
567621,0,79,0.0
567647,0,79,0.0
567671,0,78,0.0
567696,0,79,0.0
567721,0,78,0.0
567746,0,79,0.0
567772,0,79,0.0
567796,0,78,0.0
567821,0,79,0.0
567846,0,78,0.0
567871,0,78,0.0
567896,0,79,0.0
567921,0,78,0.0
567946,0,79,0.0
567971,0,78,0.0
567996,0,79,0.0
568020,0,79,0.0
568046,0,78,0.0
568071,0,78,0.0
568095,0,79,0.0
568121,0,78,0.0
568145,0,79,0.0
568171,0,78,0.0
568196,0,79,0.0
568220,0,79,0.0
568246,0,78,0.0
568270,0,78,0.0
568295,0,78,0.0
568321,0,78,0.0
568345,0,78,0.0
568371,0,78,0.0
568395,0,78,0.0
568420,0,78,0.0
568445,0,79,0.0
568470,0,78,0.0
568495,0,78,0.0
568520,0,78,0.0
568545,0,78,0.0
568570,0,78,0.0
568595,0,78,0.0
568620,0,78,0.0
568645,0,78,0.0
568670,0,78,0.0
568694,0,78,0.0
568720,0,78,0.0
568744,0,78,0.0
568770,0,78,0.0
568795,0,78,0.0
568819,0,78,0.0
568845,0,78,0.0
568869,0,78,0.0
568894,0,78,0.0
568920,0,78,0.0
568944,0,78,0.0
568970,0,78,0.0
568994,0,78,0.0
569019,0,78,0.0
569044,0,78,0.0
569069,0,78,0.0
569094,0,78,0.0
569119,0,78,0.0
569144,0,78,0.0
569169,0,78,0.0
569194,0,78,0.0
569219,0,78,0.0
569244,0,78,0.0
569269,0,78,0.0
569293,0,78,0.0
569319,0,78,0.0
569344,0,78,0.0
569369,0,78,0.0
569394,0,78,0.0
569418,0,78,0.0
569444,0,78,0.0
569468,0,78,0.0
569493,0,78,0.0
569519,0,78,0.0
569543,0,78,0.0
569569,0,78,0.0
569593,0,78,0.0
569618,0,78,0.0
569644,0,78,0.0
569668,0,78,0.0
569693,0,78,0.0
569718,0,78,0.0
569743,0,78,0.0
569768,0,78,0.0
569793,0,78,0.0
569818,0,78,0.0
569843,0,78,0.0
569868,0,78,0.0
569892,0,78,0.0
569918,0,78,0.0
569943,0,78,0.0
569968,0,78,0.0
569993,0,78,0.0
570017,0,78,0.0
570043,0,78,0.0
570067,0,78,0.0
570092,0,78,0.0
570118,0,78,0.0
570142,0,78,0.0
570168,0,78,0.0
570192,0,78,0.0
570217,0,78,0.0
570243,0,78,0.0
570267,0,78,0.0
570292,0,78,0.0
570317,0,78,0.0
570342,0,78,0.0
570368,0,78,0.0
570392,0,78,0.0
570417,0,78,0.0
570442,0,78,0.0
570467,0,78,0.0
570491,0,78,0.0
570517,0,78,0.0
570542,0,78,0.0
570567,0,78,0.0
570592,0,78,0.0
570616,0,78,0.0
570642,0,78,0.0
570667,0,78,0.0
570691,0,78,0.0
570717,0,78,0.0
570741,0,78,0.0
570767,0,78,0.0
570791,0,78,0.0
570816,0,78,0.0
570842,0,78,0.0
570866,0,78,0.0
570891,0,78,0.0
570916,0,78,0.0
570941,0,78,0.0
570967,0,78,0.0
570991,0,78,0.0
571016,0,78,0.0
571041,0,78,0.0
571066,0,78,0.0
571090,0,78,0.0
571116,0,78,0.0
571141,0,78,0.0
571166,0,78,0.0
571191,0,78,0.0
571215,0,78,0.0
571241,0,78,0.0
571266,0,78,0.0
571290,0,78,0.0
571316,0,78,0.0
571340,0,78,0.0
571366,0,78,0.0
571390,0,78,0.0
571415,0,78,0.0
571441,0,78,0.0
571465,0,78,0.0
571490,0,78,0.0
571515,0,78,0.0
571540,0,78,0.0
571566,0,78,0.0
571590,0,78,0.0
571615,0,78,0.0
571640,0,78,0.0
571665,0,78,0.0
571689,0,78,0.0
571715,0,78,0.0
571740,0,78,0.0
571765,0,78,0.0
571790,0,78,0.0
571814,0,78,0.0
571840,0,78,0.0
571865,0,78,0.0
571889,0,78,0.0
571915,0,78,0.0
571939,0,78,0.0
571965,0,78,0.0
571990,0,78,0.0
572014,0,78,0.0
572040,0,78,0.0
572064,0,78,0.0
572089,0,78,0.0
572114,0,78,0.0
572139,0,78,0.0
572165,0,78,0.0
572189,0,78,0.0
572214,0,78,0.0
572239,0,78,0.0
572264,0,78,0.0
572289,0,78,0.0
572314,0,78,0.0
572339,0,78,0.0
572364,0,78,0.0
572389,0,78,0.0
572413,0,78,0.0
572439,0,78,0.0
572464,0,78,0.0
572488,0,78,0.0
572514,0,78,0.0
572538,0,78,0.0
572564,0,78,0.0
572589,0,78,0.0
572613,0,78,0.0
572639,0,78,0.0
572663,0,78,0.0
572688,0,78,0.0
572713,0,78,0.0
572738,0,78,0.0
572764,0,78,0.0
572788,0,78,0.0
572813,0,78,0.0
572838,0,78,0.0
572863,0,78,0.0
572888,0,78,0.0
572913,0,78,0.0
572938,0,78,0.0
572963,0,78,0.0
572988,0,77,0.0
573012,0,78,0.0
573038,0,78,0.0
573063,0,78,0.0
573087,0,77,0.0
573113,0,78,0.0
573137,0,78,0.0
573163,0,77,0.0
573188,0,78,0.0
573212,0,77,0.0
573238,0,77,0.0
573262,0,78,0.0
573287,0,78,0.0
573313,0,77,0.0
573337,0,77,0.0
573363,0,77,0.0
573387,0,78,0.0
573412,0,78,0.0
573437,0,77,0.0
573462,0,78,0.0
573487,0,78,0.0
573512,0,78,0.0
573537,0,77,0.0
573562,0,77,0.0
573587,0,77,0.0
573612,0,78,0.0
573637,0,77,0.0
573662,0,77,0.0
573686,0,77,0.0
573712,0,77,0.0
573736,0,77,0.0
573762,0,77,0.0
573787,0,77,0.0
573811,0,77,0.0
573837,0,77,0.0
573861,0,77,0.0
573886,0,78,0.0
573912,0,77,0.0
573936,0,78,0.0
573962,0,77,0.0
573986,0,77,0.0
574011,0,77,0.0
574036,0,77,0.0
574061,0,77,0.0
574086,0,77,0.0
574111,0,77,0.0
574136,0,77,0.0
574161,0,77,0.0
574186,0,77,0.0
574211,0,77,0.0
574236,0,77,0.0
574261,0,77,0.0
574285,0,77,0.0
574311,0,77,0.0
574336,0,77,0.0
574361,0,77,0.0
574386,0,77,0.0
574410,0,77,0.0
574436,0,77,0.0
574460,0,77,0.0
574485,0,77,0.0
574511,0,77,0.0
574535,0,77,0.0
574561,0,77,0.0
574585,0,77,0.0
574610,0,77,0.0
574636,0,77,0.0
574660,0,77,0.0
574685,0,77,0.0
574710,0,77,0.0
574735,0,77,0.0
574760,0,77,0.0
574785,0,77,0.0
574810,0,77,0.0
574835,0,77,0.0
574860,0,77,0.0
574884,0,77,0.0
574910,0,77,0.0
574935,0,77,0.0
574960,0,77,0.0
574985,0,77,0.0
575009,0,77,0.0
575035,0,77,0.0
575059,0,77,0.0
575084,0,77,0.0
575110,0,77,0.0
575134,0,77,0.0
575160,0,77,0.0
575184,0,77,0.0
575209,0,77,0.0
575235,0,77,0.0
575259,0,77,0.0
575284,0,77,0.0
575309,0,77,0.0
575334,0,77,0.0
575360,0,77,0.0
575384,0,77,0.0
575409,0,76,0.0
575434,0,77,0.0
575459,0,77,0.0
575483,0,77,0.0
575509,0,77,0.0
575534,0,77,0.0
575559,0,77,0.0
575584,0,77,0.0
575608,0,77,0.0
575634,0,77,0.0
575659,0,77,0.0
575683,0,77,0.0
575709,0,77,0.0
575733,0,77,0.0
575759,0,77,0.0
575783,0,77,0.0
575808,0,77,0.0
575834,0,77,0.0
575858,0,77,0.0
575883,0,77,0.0
575908,0,77,0.0
575933,0,77,0.0
575959,0,77,0.0
575983,0,77,0.0
576008,0,77,0.0
576033,0,77,0.0
576058,0,77,0.0
576082,0,77,0.0
576108,0,77,0.0
576133,0,77,0.0
576158,0,77,0.0
576183,0,77,0.0
576207,0,77,0.0
576233,0,77,0.0
576258,0,77,0.0
576282,0,77,0.0
576308,0,77,0.0
576332,0,77,0.0
576358,0,77,0.0
576382,0,77,0.0
576407,0,77,0.0
576433,0,77,0.0
576457,0,77,0.0
576482,0,77,0.0
576507,0,76,0.0
576532,0,77,0.0
576558,0,77,0.0
576582,0,77,0.0
576607,0,77,0.0
576632,0,77,0.0
576657,0,77,0.0
576681,0,77,0.0
576707,0,77,0.0
576732,0,77,0.0
576757,0,77,0.0
576782,0,77,0.0
576806,0,76,0.0
576832,0,77,0.0
576857,0,77,0.0
576881,0,77,0.0
576907,0,77,0.0
576931,0,77,0.0
576957,0,77,0.0
576982,0,77,0.0
577006,0,77,0.0
577032,0,77,0.0
577056,0,77,0.0
577081,0,77,0.0
577106,0,77,0.0
577131,0,77,0.0
577157,0,76,0.0
577181,0,76,0.0
577206,0,77,0.0
577231,0,76,0.0
577256,0,77,0.0
577281,0,77,0.0
577306,0,77,0.0
577331,0,77,0.0
577356,0,76,0.0
577381,0,77,0.0
577405,0,77,0.0
577431,0,76,0.0
577456,0,77,0.0
577480,0,77,0.0
577506,0,76,0.0
577530,0,76,0.0
577556,0,76,0.0
577581,0,76,0.0
577605,0,76,0.0
577631,0,76,0.0
577655,0,76,0.0
577680,0,76,0.0
577705,0,76,0.0
577730,0,76,0.0
577756,0,76,0.0
577780,0,76,0.0
577805,0,76,0.0
577830,0,76,0.0
577855,0,76,0.0
577880,0,76,0.0
577905,0,76,0.0
577930,0,76,0.0
577955,0,76,0.0
577980,0,76,0.0
578004,0,76,0.0
578030,0,76,0.0
578055,0,76,0.0
578079,0,76,0.0
578105,0,76,0.0
578129,0,76,0.0
578155,0,76,0.0
578180,0,76,0.0
578204,0,76,0.0
578230,0,76,0.0
578254,0,76,0.0
578279,0,76,0.0
578305,0,76,0.0
578329,0,76,0.0
578355,0,76,0.0
578379,0,76,0.0
578404,0,76,0.0
578429,0,76,0.0
578454,0,76,0.0
578479,0,76,0.0
578504,0,76,0.0
578529,0,76,0.0
578554,0,76,0.0
578579,0,76,0.0
578604,0,76,0.0
578629,0,76,0.0
578654,0,76,0.0
578678,0,76,0.0
578704,0,76,0.0
578728,0,76,0.0
578754,0,76,0.0
578779,0,76,0.0
578803,0,76,0.0
578829,0,76,0.0
578853,0,76,0.0
578878,0,76,0.0
578904,0,76,0.0
578928,0,76,0.0
578954,0,76,0.0
578978,0,76,0.0
579003,0,76,0.0
579028,0,76,0.0
579053,0,76,0.0
579078,0,76,0.0
579103,0,76,0.0
579128,0,76,0.0
579153,0,76,0.0
579178,0,76,0.0
579203,0,76,0.0
579228,0,76,0.0
579253,0,76,0.0
579277,0,75,0.0
579303,0,75,0.0
579328,0,75,0.0
579353,0,76,0.0
579378,0,75,0.0
579402,0,76,0.0
579428,0,75,0.0
579452,0,75,0.0
579477,0,75,0.0
579503,0,76,0.0
579527,0,75,0.0
579553,0,75,0.0
579577,0,75,0.0
579602,0,75,0.0
579628,0,75,0.0
579652,0,75,0.0
579677,0,75,0.0
579702,0,76,0.0
579727,0,75,0.0
579752,0,75,0.0
579777,0,75,0.0
579802,0,76,0.0
579827,0,75,0.0
579852,0,75,0.0
579876,0,75,0.0
579902,0,75,0.0
579927,0,75,0.0
579952,0,75,0.0
579977,0,75,0.0
580001,0,75,0.0
580027,0,75,0.0
580051,0,75,0.0
580076,0,75,0.0
580102,0,75,0.0
580126,0,75,0.0
580152,0,75,0.0
580176,0,75,0.0
580201,0,75,0.0
580227,0,75,0.0
580251,0,75,0.0
580276,0,75,0.0
580301,0,75,0.0
580326,0,75,0.0
580352,0,75,0.0
580376,0,75,0.0
580401,0,75,0.0
580426,0,75,0.0
580451,0,75,0.0
580475,0,75,0.0
580501,0,75,0.0
580526,0,75,0.0
580551,0,75,0.0
580576,0,75,0.0
580600,0,75,0.0
580626,0,75,0.0
580651,0,75,0.0
580675,0,75,0.0
580701,0,75,0.0
580725,0,75,0.0
580751,0,75,0.0
580775,0,75,0.0
580800,0,75,0.0
580826,0,75,0.0
580850,0,75,0.0
580875,0,75,0.0
580900,0,75,0.0
580925,0,75,0.0
580951,0,75,0.0
580975,0,75,0.0
581000,0,75,0.0
581025,0,75,0.0
581050,0,75,0.0
581074,0,75,0.0
581100,0,75,0.0
581125,0,75,0.0
581150,0,75,0.0
581175,0,75,0.0
581199,0,75,0.0
581225,0,75,0.0
581250,0,75,0.0
581274,0,75,0.0
581300,0,75,0.0
581324,0,75,0.0
581350,0,75,0.0
581374,0,75,0.0
581399,0,75,0.0
581425,0,75,0.0
581449,0,75,0.0
581474,0,75,0.0
581499,0,75,0.0
581524,0,75,0.0
581550,0,75,0.0
581574,0,75,0.0
581599,0,75,0.0
581624,0,75,0.0
581649,0,75,0.0
581673,0,75,0.0
581699,0,75,0.0
581724,0,75,0.0
581749,0,75,0.0
581774,0,75,0.0
581798,0,75,0.0
581824,0,75,0.0
581849,0,75,0.0
581873,0,75,0.0
581899,0,75,0.0
581923,0,75,0.0
581949,0,75,0.0
581974,0,75,0.0
581998,0,75,0.0
582024,0,75,0.0
582048,0,75,0.0
582073,0,75,0.0
582098,0,75,0.0
582123,0,75,0.0
582149,0,75,0.0
582173,0,75,0.0
582198,0,75,0.0
582223,0,75,0.0
582248,0,75,0.0
582273,0,75,0.0
582298,0,75,0.0
582323,0,75,0.0
582348,0,75,0.0
582373,0,75,0.0
582397,0,75,0.0
582423,0,75,0.0
582448,0,75,0.0
582472,0,75,0.0
582498,0,75,0.0
582522,0,75,0.0
582548,0,75,0.0
582573,0,75,0.0
582597,0,75,0.0
582623,0,75,0.0
582647,0,75,0.0
582672,0,75,0.0
582697,0,75,0.0
582722,0,75,0.0
582748,0,75,0.0
582772,0,75,0.0
582797,0,75,0.0
582822,0,75,0.0
582847,0,74,0.0
582872,0,75,0.0
582897,0,75,0.0
582922,0,75,0.0
582947,0,75,0.0
582972,0,75,0.0
582996,0,74,0.0
583022,0,75,0.0
583047,0,75,0.0
583071,0,75,0.0
583097,0,75,0.0
583121,0,75,0.0
583147,0,75,0.0
583172,0,75,0.0
583196,0,75,0.0
583222,0,75,0.0
583246,0,75,0.0
583271,0,75,0.0
583297,0,75,0.0
583321,0,75,0.0
583347,0,75,0.0
583371,0,75,0.0
583396,0,75,0.0
583421,0,75,0.0
583446,0,75,0.0
583471,0,75,0.0
583496,0,75,0.0
583521,0,75,0.0
583546,0,75,0.0
583571,0,75,0.0
583596,0,75,0.0
583621,0,75,0.0
583646,0,75,0.0
583670,0,75,0.0
583696,0,75,0.0
583720,0,75,0.0
583746,0,75,0.0
583771,0,75,0.0
583795,0,75,0.0
583821,0,75,0.0
583845,0,75,0.0
583870,0,75,0.0
583896,0,75,0.0
583920,0,75,0.0
583946,0,75,0.0
583970,0,75,0.0
583995,0,75,0.0
584020,0,75,0.0
584045,0,75,0.0
584070,0,75,0.0
584095,0,75,0.0
584120,0,75,0.0
584145,0,75,0.0
584170,0,75,0.0
584195,0,75,0.0
584220,0,75,0.0
584245,0,75,0.0
584269,0,75,0.0
584295,0,75,0.0
584320,0,75,0.0
584345,0,74,0.0
584370,0,75,0.0
584394,0,75,0.0
584420,0,75,0.0
584444,0,74,0.0
584469,0,74,0.0
584495,0,75,0.0
584519,0,75,0.0
584545,0,74,0.0
584569,0,75,0.0
584594,0,74,0.0
584620,0,75,0.0
584644,0,74,0.0
584669,0,75,0.0
584694,0,74,0.0
584719,0,74,0.0
584744,0,75,0.0
584769,0,74,0.0
584794,0,74,0.0
584819,0,75,0.0
584844,0,74,0.0
584868,0,75,0.0
584894,0,74,0.0
584919,0,75,0.0
584944,0,74,0.0
584969,0,74,0.0
584993,0,74,0.0
585019,0,74,0.0
585043,0,74,0.0
585068,0,75,0.0
585094,0,74,0.0
585118,0,74,0.0
585144,0,74,0.0
585168,0,74,0.0
585193,0,74,0.0
585219,0,75,0.0
585243,0,74,0.0
585268,0,74,0.0
585293,0,74,0.0
585318,0,74,0.0
585344,0,74,0.0
585368,0,74,0.0
585393,0,74,0.0
585418,0,74,0.0
585443,0,74,0.0
585467,0,74,0.0
585493,0,74,0.0
585518,0,74,0.0
585543,0,74,0.0
585568,0,74,0.0
585592,0,74,0.0
585618,0,74,0.0
585643,0,74,0.0
585667,0,75,0.0
585693,0,74,0.0
585717,0,74,0.0
585743,0,74,0.0
585767,0,74,0.0
585792,0,74,0.0
585818,0,74,0.0
585842,0,74,0.0
585867,0,74,0.0
585892,0,74,0.0
585917,0,74,0.0
585943,0,74,0.0
585967,0,74,0.0
585992,0,74,0.0
586017,0,74,0.0
586042,0,74,0.0
586066,0,74,0.0
586092,0,74,0.0
586117,0,74,0.0
586142,0,74,0.0
586167,0,74,0.0
586191,0,74,0.0
586217,0,74,0.0
586242,0,74,0.0
586266,0,74,0.0
586292,0,74,0.0
586316,0,74,0.0
586342,0,74,0.0
586366,0,74,0.0
586391,0,74,0.0
586417,0,74,0.0
586441,0,74,0.0
586466,0,74,0.0
586491,0,74,0.0
586516,0,74,0.0
586542,0,74,0.0
586566,0,74,0.0
586591,0,74,0.0
586616,0,74,0.0
586641,0,74,0.0
586665,0,74,0.0
586691,0,74,0.0
586716,0,74,0.0
586741,0,74,0.0
586766,0,74,0.0
586790,0,74,0.0
586816,0,74,0.0
586841,0,74,0.0
586865,0,74,0.0
586891,0,74,0.0
586915,0,74,0.0
586941,0,74,0.0
586966,0,74,0.0
586990,0,74,0.0
587016,0,74,0.0
587040,0,74,0.0
587065,0,74,0.0
587090,0,74,0.0
587115,0,74,0.0
587141,0,74,0.0
587165,0,74,0.0
587190,0,74,0.0
587215,0,74,0.0
587240,0,74,0.0
587265,0,74,0.0
587290,0,74,0.0
587315,0,74,0.0
587340,0,74,0.0
587365,0,74,0.0
587389,0,74,0.0
587415,0,74,0.0
587440,0,74,0.0
587464,0,74,0.0
587490,0,74,0.0
587514,0,74,0.0
587540,0,74,0.0
587565,0,74,0.0
587589,0,74,0.0
587615,0,74,0.0
587639,0,74,0.0
587664,0,74,0.0
587689,0,74,0.0
587714,0,74,0.0
587740,0,74,0.0
587764,0,74,0.0
587789,0,74,0.0
587814,0,74,0.0
587839,0,74,0.0
587864,0,74,0.0
587889,0,74,0.0
587914,0,74,0.0
587939,0,74,0.0
587964,0,74,0.0
587988,0,74,0.0
588014,0,74,0.0
588039,0,74,0.0
588063,0,74,0.0
588089,0,74,0.0
588113,0,74,0.0
588139,0,74,0.0
588164,0,74,0.0
588188,0,74,0.0
588214,0,74,0.0
588238,0,74,0.0
588263,0,74,0.0
588289,0,74,0.0
588313,0,74,0.0
588339,0,74,0.0
588363,0,74,0.0
588388,0,74,0.0
588413,0,74,0.0
588438,0,74,0.0
588463,0,73,0.0
588488,0,74,0.0
588513,0,73,0.0
588538,0,74,0.0
588563,0,73,0.0
588588,0,73,0.0
588613,0,73,0.0
588638,0,74,0.0
588662,0,74,0.0
588688,0,73,0.0
588712,0,74,0.0
588738,0,74,0.0
588763,0,73,0.0
588787,0,74,0.0
588813,0,73,0.0
588837,0,73,0.0
588862,0,74,0.0
588888,0,74,0.0
588912,0,74,0.0
588938,0,74,0.0
588962,0,74,0.0
588987,0,73,0.0
589012,0,74,0.0
589037,0,73,0.0
589062,0,74,0.0
589087,0,74,0.0
589112,0,73,0.0
589137,0,74,0.0
589162,0,74,0.0
589187,0,73,0.0
589212,0,74,0.0
589237,0,74,0.0
589261,0,73,0.0
589287,0,73,0.0
589312,0,74,0.0
589337,0,73,0.0
589362,0,74,0.0
589386,0,73,0.0
589412,0,73,0.0
589436,0,74,0.0
589461,0,73,0.0
589487,0,73,0.0
589511,0,73,0.0
589537,0,73,0.0
589561,0,73,0.0
589586,0,73,0.0
589612,0,73,0.0
589636,0,73,0.0
589661,0,73,0.0
589686,0,73,0.0
589711,0,73,0.0
589736,0,73,0.0
589761,0,73,0.0
589786,0,73,0.0
589811,0,73,0.0
589836,0,73,0.0
589860,0,73,0.0
589886,0,73,0.0
589911,0,73,0.0
589936,0,73,0.0
589961,0,73,0.0
589985,0,73,0.0
590011,0,73,0.0
590035,0,73,0.0
590060,0,73,0.0
590086,0,73,0.0
590110,0,73,0.0
590136,0,73,0.0
590160,0,73,0.0
590185,0,73,0.0
590211,0,73,0.0
590235,0,73,0.0
590260,0,73,0.0
590285,0,73,0.0
590310,0,73,0.0
590336,0,73,0.0
590360,0,73,0.0
590385,0,73,0.0
590410,0,73,0.0
590435,0,73,0.0
590459,0,73,0.0
590485,0,73,0.0
590510,0,73,0.0
590535,0,73,0.0
590560,0,73,0.0
590584,0,72,0.0
590610,0,73,0.0
590635,0,73,0.0
590659,0,73,0.0
590685,0,73,0.0
590709,0,73,0.0
590735,0,73,0.0
590759,0,73,0.0
590784,0,73,0.0
590810,0,73,0.0
590834,0,73,0.0
590859,0,73,0.0
590884,0,73,0.0
590909,0,73,0.0
590935,0,73,0.0
590959,0,73,0.0
590984,0,73,0.0
591009,0,73,0.0
591034,0,73,0.0
591058,0,73,0.0
591084,0,72,0.0
591109,0,73,0.0
591134,0,72,0.0
591159,0,73,0.0
591183,0,72,0.0
591209,0,73,0.0
591234,0,73,0.0
591258,0,73,0.0
591284,0,73,0.0
591308,0,73,0.0
591334,0,73,0.0
591358,0,73,0.0
591383,0,73,0.0
591409,0,73,0.0
591433,0,73,0.0
591458,0,73,0.0
591483,0,73,0.0
591508,0,73,0.0
591534,0,72,0.0
591558,0,73,0.0
591583,0,72,0.0
591608,0,72,0.0
591633,0,72,0.0
591657,0,73,0.0
591683,0,73,0.0
591708,0,72,0.0
591733,0,72,0.0
591758,0,73,0.0
591782,0,72,0.0
591808,0,72,0.0
591833,0,72,0.0
591857,0,73,0.0
591883,0,72,0.0
591907,0,73,0.0
591933,0,72,0.0
591958,0,73,0.0
591982,0,72,0.0
592008,0,72,0.0
592032,0,72,0.0
592057,0,72,0.0
592082,0,73,0.0
592107,0,72,0.0
592133,0,72,0.0
592157,0,72,0.0
592182,0,73,0.0
592207,0,72,0.0
592232,0,72,0.0
592257,0,73,0.0
592282,0,73,0.0
592307,0,72,0.0
592332,0,72,0.0
592357,0,72,0.0
592381,0,72,0.0
592407,0,72,0.0
592432,0,72,0.0
592456,0,72,0.0
592482,0,72,0.0
592506,0,72,0.0
592532,0,72,0.0
592557,0,72,0.0
592581,0,72,0.0
592607,0,72,0.0
592631,0,72,0.0
592656,0,72,0.0
592681,0,72,0.0
592706,0,72,0.0
592732,0,72,0.0
592756,0,72,0.0
592781,0,72,0.0
592806,0,72,0.0
592831,0,72,0.0
592856,0,72,0.0
592881,0,72,0.0
592906,0,72,0.0
592931,0,72,0.0
592956,0,72,0.0
592980,0,72,0.0
593006,0,72,0.0
593031,0,72,0.0
593055,0,72,0.0
593081,0,72,0.0
593105,0,72,0.0
593131,0,72,0.0
593156,0,72,0.0
593180,0,72,0.0
593206,0,72,0.0
593230,0,72,0.0
593255,0,72,0.0
593281,0,72,0.0
593305,0,72,0.0
593331,0,72,0.0
593355,0,72,0.0
593380,0,72,0.0
593405,0,72,0.0
593430,0,72,0.0
593455,0,72,0.0
593480,0,72,0.0
593505,0,72,0.0
593530,0,72,0.0
593555,0,72,0.0
593580,0,72,0.0
593605,0,72,0.0
593630,0,72,0.0
593654,0,72,0.0
593680,0,72,0.0
593704,0,72,0.0
593730,0,72,0.0
593755,0,72,0.0
593779,0,71,0.0
593805,0,72,0.0
593829,0,72,0.0
593854,0,72,0.0
593880,0,72,0.0
593904,0,72,0.0
593930,0,72,0.0
593954,0,72,0.0
593979,0,72,0.0
594004,0,72,0.0
594029,0,72,0.0
594054,0,72,0.0
594079,0,72,0.0
594104,0,72,0.0
594129,0,71,0.0
594154,0,72,0.0
594179,0,72,0.0
594204,0,71,0.0
594229,0,71,0.0
594253,0,72,0.0
